Vendor,Reachable,Has ONPI,HTTPS ORG URL,Findable Metadata,Findable SMART,Findable OpenAPI Docs,Findable OpenAPI JSON,Findable Swagger,Findable Swagger JSON
md_charts_llc,True,True,https://fhir246.mraemr.com:9443/fhir-server/api/v4/,https://fhir246.mraemr.com:9443/fhir-server/api/v4/metadata,https://fhir246.mraemr.com:9443/fhir-server/api/v4/.well-known/smart-configuration,False,False,False,False
medhost,True,True,https://fhir.yourcareuniverse.net/tenant/3da9ca85-20c5-41a0-bdcd-1c72cbc6cce2,https://fhir.yourcareuniverse.net/tenant/3da9ca85-20c5-41a0-bdcd-1c72cbc6cce2/metadata,https://fhir.yourcareuniverse.net/tenant/3da9ca85-20c5-41a0-bdcd-1c72cbc6cce2/.well-known/smart-configuration,False,False,False,False
medical_office_force_llc,True,True,https://mofapi.medicalofficeforce.co/fhir/,https://mofapi.medicalofficeforce.co/fhir/metadata,https://mofapi.medicalofficeforce.co/.well-known/smart-configuration,False,False,False,False
medplum,True,False,https://api.medplum.com/fhir/R4,https://api.medplum.com/fhir/R4/metadata,https://api.medplum.com/.well-known/smart-configuration,False,https://api.medplum.com/openapi.json,False,False
modernizing_medicine_gastroenterology_llc,True,True,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/metadata,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
modernizing_medicine_gastroenterology_llc_2,True,True,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/metadata,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
modernizing_medicine_inc,True,True,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/metadata,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
modernizing_medicine_inc_2,True,True,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/metadata,https://42e1cc73-f4ce-48dd-9d77-c5b7e0b6359b.gastro.prod.fhir.ema-api.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
modernizing_medicine_inc_3,True,True,https://7eeye.ef.prod.fhir.ema-api.com/fhir/r4/,https://7eeye.ef.prod.fhir.ema-api.com/fhir/r4/metadata,https://7eeye.ef.prod.fhir.ema-api.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
modulemd,True,False,https://mmdpcf.modulemd.com/cf.fhir.r4/,https://mmdpcf.modulemd.com/cf.fhir.r4/metadata,https://mmdpcf.modulemd.com/cf.fhir.r4/.well-known/smart-configuration,False,False,https://mmdpcf.modulemd.com/cf.fhir.r4/swagger,False
net_health,True,True,https://sfp-fhirprod.azurewebsites.net/fhir,https://sfp-fhirprod.azurewebsites.net/fhir/metadata,https://sfp-fhirprod.azurewebsites.net/fhir/.well-known/smart-configuration,False,False,False,False
nextgen_healthcare,True,True,https://fhir.meditouchehr.com/api/fhir/r4,https://fhir.meditouchehr.com/api/fhir/metadata,https://fhir.meditouchehr.com/api/fhir/r4/.well-known/smart-configuration,False,False,False,False
nextgen_healthcare_2,True,True,https://fhir.nextgen.com/nge/prod/fhir-api-r4/fhir/r4,https://fhir.nextgen.com/nge/prod/fhir-api-r4/fhir/r4/metadata,https://fhir.nextgen.com/nge/prod/fhir-api-r4/fhir/r4/.well-known/smart-configuration,False,False,False,False
oracle_health,True,True,https://fhir-myrecord.cerner.com/r4/e60dd76f-2355-47fe-85cf-f04cc40e0a16/,https://fhir-myrecord.cerner.com/r4/e60dd76f-2355-47fe-85cf-f04cc40e0a16/metadata,https://fhir-myrecord.cerner.com/r4/e60dd76f-2355-47fe-85cf-f04cc40e0a16/.well-known/smart-configuration,False,False,False,False
patagonia_health,True,True,https://fhir.phemr.co:9443/fhirserver/fhir/,https://fhir.phemr.co:9443/fhirserver/fhir/metadata,https://fhir.phemr.co:9443/fhirserver/fhir/.well-known/smart-configuration,False,False,False,False
patagonia_health_2,True,True,https://fhir.phemr.co:9443/fhirserver/fhir/,https://fhir.phemr.co:9443/fhirserver/fhir/metadata,https://fhir.phemr.co:9443/fhirserver/fhir/.well-known/smart-configuration,False,False,False,False
physicians_emr_llc,True,True,https://inferno.healthit.gov/suites/custom/service_base_url/examples/CapabilityStatement,https://inferno.healthit.gov/suites/custom/service_base_url/examples/CapabilityStatement/metadata,https://staging.pemr.com:93/api/.well-known/smart-configuration,False,False,False,False
practice_ehr_llc,True,False,https://fhir.practiceehr.com/,https://fhir.practiceehr.com/metadata,https://fhir.practiceehr.com/.well-known/smart-configuration,False,False,https://fhir.practiceehr.com/swagger,False
practice_fusion,True,True,https://api.practicefusion.com/fhir/r4/v1/a64282f1-16e5-4731-a991-449745eeafc0,https://api.practicefusion.com/fhir/r4/v1/a64282f1-16e5-4731-a991-449745eeafc0/metadata,https://api.practicefusion.com/fhir/r4/v1/a64282f1-16e5-4731-a991-449745eeafc0/.well-known/smart-configuration,False,False,False,False
practicesuite_inc,True,True,https://fhir.practicesuite.com:9443/fhirserver/fhir/,https://fhir.practicesuite.com:9443/fhirserver/fhir/metadata,https://fhir.practicesuite.com:9443/fhirserver/fhir/.well-known/smart-configuration,False,False,False,False
prime_dataq_health_llc,True,True,https://fhirservr4health-fhirdata.fhir.azurehealthcareapis.com,https://fhirservr4health-fhirdata.fhir.azurehealthcareapis.com/metadata,https://fhirservr4health-fhirdata.fhir.azurehealthcareapis.com/.well-known/smart-configuration,False,False,False,False
pulse_systems_inc,True,False,https://pul-fhir.harrisambulatory.com/PUL-120012/fhir/r4,https://pul-fhir.harrisambulatory.com/PUL-120012/fhir/r4/metadata,https://pul-fhir.harrisambulatory.com/PUL-120012/fhir/r4/.well-known/smart-configuration,False,False,https://pul-fhir.harrisambulatory.com/swagger,False
qualifacts_systems_llc_3,True,False,https://fhir.qualifacts.org/insync/compliance2025-500243/,https://fhir.qualifacts.org/insync/metadata,https://fhir.qualifacts.org/insync/.well-known/smart-configuration,https://fhir.qualifacts.org/insync/api-docs,False,False,False
retinex_inc,True,True,https://retinexhealth-fhirdata.fhir.azurehealthcareapis.com,https://retinexhealth-fhirdata.fhir.azurehealthcareapis.com/metadata,https://retinexhealth-fhirdata.fhir.azurehealthcareapis.com/.well-known/smart-configuration,False,False,False,False
solidpractice_technologies_llc,True,True,https://prominis-fhir.solidpractice.com,https://prominis-fhir.solidpractice.com/metadata,https://prominis-fhir.solidpractice.com/.well-known/smart-configuration,False,False,False,False
streamlinemd_llc,True,False,https://patientportal.streamlinemd.com/FHIRServer/FHIR,https://patientportal.streamlinemd.com/FHIRServer/FHIR/metadata,https://patientportal.streamlinemd.com/FHIRServer/FHIR/.well-known/smart-configuration,False,False,https://patientportal.streamlinemd.com/FHIRServer/swagger,False
theoria_medical_pllc,True,True,https://theoriamedical-api.charteasy.com/fhir,https://theoriamedical-api.charteasy.com/fhir/metadata,https://theoriamedical-api.charteasy.com/fhir/.well-known/smart-configuration,False,False,False,False
trimed_technologies,True,False,https://fhir.trimed.cloud/fhir/r4,https://fhir.trimed.cloud/fhir/r4/metadata,https://fhir.trimed.cloud/.well-known/smart-configuration,False,False,https://fhir.trimed.cloud/swagger,False
trimed_technologies_2,True,False,https://fhir.trimed.cloud,https://fhir.trimed.cloud/fhir/r4/metadata,https://fhir.trimed.cloud/.well-known/smart-configuration,False,False,https://fhir.trimed.cloud/swagger,False
trubridge_inc_2,True,False,https://fhir-usa.unify.chbase.com/org/salem-ae4e49e4,https://fhir-usa.unify.chbase.com/metadata,https://fhir-usa.unify.chbase.com/.well-known/smart-configuration,False,False,https://fhir-usa.unify.chbase.com/swagger,False
unity_health,True,False,https://dev-fhir.cinch-project.com/fhir,https://dev-fhir.cinch-project.com/fhir/metadata,https://dev-fhir.cinch-project.com/fhir/.well-known/smart-configuration,https://dev-fhir.cinch-project.com/fhir/api-docs,False,False,False
us_monitoring_inc,True,True,https://qafhir.usmon.com:9443/fhirserver/fhir/,https://qafhir.usmon.com:9443/fhirserver/fhir/metadata,https://qafhir.usmon.com:9443/fhirserver/fhir/.well-known/smart-configuration,False,False,False,False
veradigm,True,True,https://api.veradigmview.com/fhir/r4/v1/2f6b41e6-77d8-41c4-bf48-cad5cdd36494,https://api.veradigmview.com/fhir/r4/v1/2f6b41e6-77d8-41c4-bf48-cad5cdd36494/metadata,https://api.veradigmview.com/fhir/r4/v1/2f6b41e6-77d8-41c4-bf48-cad5cdd36494/.well-known/smart-configuration,False,False,False,False
vohra_wound_physicians_management_llc,True,True,https://fhir.vohrawoundteam.com:8443/fhir-server/api/v4,https://fhir.vohrawoundteam.com:8443/fhir-server/api/v4/metadata,https://fhir.vohrawoundteam.com:8443/fhir-server/api/v4/.well-known/smart-configuration,False,False,False,False
wrs_health,True,True,https://fhir-server.sam.wrs.dev/r4,https://fhir-server.sam.wrs.dev/r4/metadata,https://fhir-server.sam.wrs.dev/r4/.well-known/smart-configuration,False,False,False,False
advancedmd,True,False,https://providerapi.advancedmd.com/v1/r4/52625,https://providerapi.advancedmd.com/v1/r4/metadata,https://providerapi.advancedmd.com/v1/r4/.well-known/smart-configuration,False,False,False,False
agilon_health_inc,True,False,https://product.mphrx.com/minerva/fhir/r4/,https://product.mphrx.com/minerva/fhir/r4/metadata,https://product.mphrx.com/minerva/fhir/r4/.well-known/smart-configuration,False,False,False,False
allegiancemd_software_inc,True,False,https://fhir.allegiancemd.io/R4,https://fhir.allegiancemd.io/R4/metadata,https://fhir.allegiancemd.io/R4/.well-known/smart-configuration,False,False,False,False
applied_research_works_inc,True,False,https://fhir.cozeva.com/4_0_0,https://fhir.cozeva.com/4_0_0/metadata,https://fhir.cozeva.com/4_0_0/.well-known/smart-configuration,False,False,False,False
asp_md_inc,True,False,https://fhirapi.asp.md:3030/aspmd/fhirserver/,https://fhirapi.asp.md:3030/aspmd/fhirserver/metadata,https://fhirapi.asp.md:3030/aspmd/fhirserver/.well-known/smart-configuration,False,False,False,False
astronaut_llc,True,True,https://fhir.astronautehr.com:9443/fhirserver/fhir/,https://fhir.astronautehr.com:9443/fhirserver/fhir/metadata,False,False,False,False,False
azalea_health_2,True,False,https://api.azaleahealth.com/fhir/R4/hanover-hospital,https://api.azaleahealth.com/fhir/R4/hanover-hospital/metadata,https://api.azaleahealth.com/.well-known/smart-configuration,False,False,False,False
benchmark_systems,True,False,https://springer.mdnavigatorclinical.com/prognocis/fhir/springer,https://springer.mdnavigatorclinical.com/prognocis/fhir/springer/metadata,https://springer.mdnavigatorclinical.com/prognocis/fhir/springer/.well-known/smart-configuration,False,False,False,False
bizmatics_inc,True,False,https://isa.prognocis.com/prognocis/fhir/isa,https://isa.prognocis.com/prognocis/fhir/isa/metadata,https://isa.prognocis.com/prognocis/fhir/isa/.well-known/smart-configuration,False,False,False,False
bridge_patient_portal_inc,True,True,False,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/metadata,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
bridge_patient_portal_inc_2,True,True,False,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/metadata,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
canvas_medical_inc,True,False,https://fumage-stepwellcare.canvasmedical.com,https://fumage-iconhealth.canvasmedical.com/metadata,https://fumage-iconhealth.canvasmedical.com/.well-known/smart-configuration,False,False,False,False
carbon_health_technologies_inc,True,False,https://api-gateway.production.awscarbonhealth.com/hapi-fhir/fhir,https://api-gateway.production.awscarbonhealth.com/hapi-fhir/fhir/metadata,https://api-gateway.production.awscarbonhealth.com/hapi-fhir/fhir/.well-known/smart-configuration,False,False,False,False
careexpand_llc,True,False,https://auth-api.dev.careexpandcloud.com/fhir,https://auth-api.dev.careexpandcloud.com/fhir/metadata,https://auth-api.dev.careexpandcloud.com/.well-known/smart-configuration,False,False,False,False
dox_emr,True,False,https://doxpodfhir-prod-cus-app01.azurewebsites.net/api/Endpoint/1104,https://doxpodfhir-prod-cus-app01.azurewebsites.net/api/Endpoint/1104/metadata,False,False,False,https://doxpodfhir-prod-cus-app01.azurewebsites.net/swagger,False
e_healthline_com_inc,True,True,False,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/metadata,http://bpp.api.prod.bridgepatientportal.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
firely_usa_inc,True,False,https://secure.server.fire.ly/r4,https://secure.server.fire.ly/metadata,https://secure.server.fire.ly/.well-known/smart-configuration,False,False,False,False
foothold_technology_inc,True,False,https://fhir.footholdtechnology.com/demodb,https://fhir.footholdtechnology.com/demodb/metadata,https://fhir.footholdtechnology.com/.well-known/smart-configuration,False,False,False,False
genensys_llc,True,False,https://fhir.genensys.com/fhir,https://fhir.genensys.com/fhir/metadata,https://fhir.genensys.com/fhir/.well-known/smart-configuration,False,False,False,False
glenwood_systems_llc,True,True,https://fhir.glaceemr.com/fhir_base_r4/fhir/primecare,https://fhir.glaceemr.com/fhir_base_r4/fhir/metadata,False,False,False,False,False
greenway_health_llc,True,False,https://fhir-api.fhirprod.aws.greenwayhealth.com/fhir/R4/2.16.840.1.113883.3.140.71186,https://fhir-api.fhirprod.aws.greenwayhealth.com/fhir/R4/2.16.840.1.113883.3.140.71186/metadata,https://fhir-api.fhirprod.aws.greenwayhealth.com/fhir/R4/2.16.840.1.113883.3.140.71186/.well-known/smart-configuration,False,False,False,False
hcrcm_llc,True,False,https://fhir.imperiumsoft.biz:8443/fhir,https://fhir.imperiumsoft.biz:8443/fhir/metadata,https://fhir.imperiumsoft.biz:8443/.well-known/smart-configuration,False,False,False,False
health_care_systems_inc,True,False,https://hcswebportal.corporate.hcsinc.net/HCSClinicals_FHIR/api,https://hcswebportal.corporate.hcsinc.net/HCSClinicals_FHIR/api/metadata,https://hcswebportal.corporate.hcsinc.net/HCSClinicals_FHIR/api/.well-known/smart-configuration,False,False,False,False
health_samurai_inc,True,False,https://smartbox.aidbox.app/tenant/cinic-one/patient/smart-api,https://smartbox.aidbox.app/metadata,https://smartbox.aidbox.app/.well-known/smart-configuration,False,False,False,False
healthie,True,False,https://app-70202.on-aptible.com/tenant/example-tenant/patient/smart-api,https://app-70202.on-aptible.com/metadata,https://app-70202.on-aptible.com/.well-known/smart-configuration,False,False,False,False
helixbeat,True,False,https://fusion.helixbeat.com/fhir/R4,https://fusion.helixbeat.com/fhir/R4/metadata,https://fusion.helixbeat.com/fhir/R4/.well-known/smart-configuration,False,False,False,False
inmediata_health_group_llc,True,False,https://www.secureemrplus.com/prognocis/fhir/neurocirugiadrlameiro,https://www.secureemrplus.com/prognocis/fhir/neurocirugiadrlameiro/metadata,https://www.secureemrplus.com/prognocis/fhir/neurocirugiadrlameiro/.well-known/smart-configuration,False,False,False,False
inpracsys,True,False,https://sfp-proxy23604.azurewebsites.net/fhir,https://sfp-proxy23604.azurewebsites.net/fhir/metadata,https://sfp-proxy23604.azurewebsites.net/fhir/.well-known/smart-configuration,False,False,False,False
intelichart_llc,True,True,https://fhirapi.intelichart.com,False,False,False,False,https://fhirapi.intelichart.com/swagger,False
magilen_enterprises_inc_2,True,True,https://inferno.healthit.gov/suites/custom/service_base_url/examples/CapabilityStatement,https://inferno.healthit.gov/suites/custom/service_base_url/examples/CapabilityStatement/metadata,False,False,False,False,False
masslight,True,False,https://fhir-api.zapehr.com/r4,https://fhir-api.zapehr.com/r4/metadata,https://fhir-api.zapehr.com/r4/.well-known/smart-configuration,False,False,False,False
md_synergy_solutions_llc,True,False,https://altheafhir.mdsynergy.com,https://altheafhir.mdsynergy.com/metadata,https://altheafhir.mdsynergy.com/.well-known/smart-configuration,False,False,False,False
mdofficemanager,True,False,https://sandbox-r4.interopengine.com/fhir/r4/mdofficemanager,https://sandbox-r4.interopengine.com/fhir/r4/imedemr/metadata,https://sandbox-r4.interopengine.com/fhir/r4/imedemr/.well-known/smart-configuration,False,False,False,False
medent_community_computer_service_inc,True,False,https://fhir.medent.com/fhir/R4/S8ck95b9,https://fhir.medent.com/fhir/R4/metadata,https://fhir.medent.com/fhir/R4/S8ck95b9/.well-known/smart-configuration,False,False,False,False
medical_information_technology_inc_meditech,True,False,https://mtrestapis-live01.trinity-health.org:443/v1/uscore/R4,https://myrghapi.meditech.global:443/metadata,https://myrghapi.meditech.global:443/.well-known/smart-configuration,False,False,False,False
medicalmine_inc,True,False,https://ehr.charmtracker.com/api/ehr/v2/fhir/,https://ehr.charmtracker.com/api/ehr/v2/fhir/metadata,https://ehr.charmtracker.com/api/ehr/v2/fhir/.well-known/smart-configuration,False,False,False,False
metasolutions_inc,True,False,https://fhir.zoommd.com/drbnarayanan/r4/,https://fhir.zoommd.com/drbnarayanan/r4/metadata,https://fhir.zoommd.com/drbnarayanan/r4/.well-known/smart-configuration,False,False,False,False
navigating_cancer_llc,True,False,https://api-portal.navigatingcare.com/tenant/texasoncology/patient/smart-api,https://api-portal.navigatingcare.com/metadata,https://api-portal.navigatingcare.com/.well-known/smart-configuration,False,False,False,False
navigating_cancer_llc_2,True,False,https://api-portal.navigatingcare.com/tenant/12/patient/smart-api,https://api-portal.navigatingcare.com/metadata,https://api-portal.navigatingcare.com/.well-known/smart-configuration,False,False,False,False
netsmart_technologies,True,False,https://fhir.netsmartcloud.com/provider/system-access/v2/ab41574f-0eb2-499d-ae49-5a4e6f763fc9,https://fhir.netsmartcloud.com/provider/system-access/v2/ab41574f-0eb2-499d-ae49-5a4e6f763fc9/metadata,https://fhir.netsmartcloud.com/provider/system-access/v2/ab41574f-0eb2-499d-ae49-5a4e6f763fc9/.well-known/smart-configuration,False,False,False,False
nextech_2,True,False,https://select.nextech-api.com/api/r4,https://select.nextech-api.com/api/r4/metadata,https://select.nextech-api.com/api/r4/.well-known/smart-configuration,False,False,False,False
novomedici_llc,True,False,https://api.novoclinical.com/fhir,https://api.novoclinical.com/fhir/metadata,https://api.novoclinical.com/fhir/.well-known/smart-configuration,False,False,False,False
nth_technologies_inc,True,False,https://galvon.nthtechnology.com/api/fhir.php/,https://galvon.nthtechnology.com/api/fhir.php/metadata,https://galvon.nthtechnology.com/api/fhir.php/.well-known/smart-configuration,False,False,False,False
qualifacts_systems_llc,True,False,https://AZVL.fhir.cbh4.crediblebh.com/R4/,https://AZVL.fhir.cbh4.crediblebh.com/metadata,https://AZVL.fhir.cbh4.crediblebh.com/.well-known/smart-configuration,False,False,False,False
qualifacts_systems_llc_2,True,True,https://api.qualifacts.org/api/fhir/sheltercare/r4/,https://api.qualifacts.org/api/fhir/sheltercare/r4/metadata,False,False,False,False,False
sai_systems_digital_llc,True,False,https://pacehrapi2.azurewebsites.net/fhir,https://pacehrapi2.azurewebsites.net/fhir/metadata,https://pacehrapi2.azurewebsites.net/fhir/.well-known/smart-configuration,False,False,False,False
saisystems_international,True,False,https://pacehrapi2.azurewebsites.net/fhir,https://pacehrapi2.azurewebsites.net/fhir/metadata,https://pacehrapi2.azurewebsites.net/fhir/.well-known/smart-configuration,False,False,False,False
sevocity_a_division_of_conceptual_mindworks_inc,True,False,https://api.sevocity.com/api/patients/v1/SEVGAP,https://api.sevocity.com/api/patients/v1/SEVGAP/metadata,https://api.sevocity.com/api/patients/v1/SEVGAP/.well-known/smart-configuration,False,False,False,False
softbir_inc,True,False,https://fhir-dev.cloudmd365.com/api/v1/,https://fhir-dev.cloudmd365.com/api/v1/metadata,https://fhir-dev.cloudmd365.com/api/v1/.well-known/smart-configuration,False,False,False,False
systemedx_inc,True,False,https://webservices2.systemedx.com/xnet/api/fhir,https://webservices2.systemedx.com/xnet/api/fhir/metadata,https://webservices2.systemedx.com/xnet/api/fhir/.well-known/smart-configuration,False,False,False,False
tenzing_medical_llc,True,True,False,http://tenzing.api.prod.bridgepatientportal.com/fhir/r4/metadata,http://tenzing.api.prod.bridgepatientportal.com/fhir/r4/.well-known/smart-configuration,False,False,False,False
trubridge_inc,True,False,https://thrive-gw.cpsi-cloud.com/api/smart/mcphers/id-osfac.14b747e9-3c6b-4361-ad09-a5d2d36d764d/fhir/r4,https://thrive-gw.cpsi-cloud.com/api/smart/mcphers/id-osfac.14b747e9-3c6b-4361-ad09-a5d2d36d764d/fhir/r4/metadata,https://thrive-gw.cpsi-cloud.com/api/smart/mcphers/id-osfac.14b747e9-3c6b-4361-ad09-a5d2d36d764d/fhir/r4/.well-known/smart-configuration,False,False,False,False
vipa_health_solutions_llc,True,True,https://inferno.healthit.gov/reference-server/r4,https://inferno.healthit.gov/suites/custom/service_base_url/examples/CapabilityStatement/metadata,False,False,False,False,False
webedoctor_inc,True,True,https://fhir.webedoctor.com:9443/fhir-server/api/v4/,False,https://fhir.webedoctor.com:9443/fhir-server/api/v4/.well-known/smart-configuration,False,False,False,False
willowglade_technologies_corporation,True,False,https://ccdoc.phn.care/tenant/NCS/patient/smart-api,https://ccdoc.phn.care/metadata,https://ccdoc.phn.care/.well-known/smart-configuration,False,False,False,False
citiustech_inc,True,False,https://www.citiustech.com/hubfs/citiustech-2024/products/perform/connect/patient/,https://www.citiustech.com/hubfs/citiustech-2024/products/perform/connect/metadata,False,False,False,False,False
core_solutions_inc,True,False,False,http://aidbox.cx360.net/metadata,http://aidbox.cx360.net/.well-known/smart-configuration,False,False,False,False
objective_medical_systems_llc,True,False,https://dxe.omshealth.com:6908/OAuth2/interface-connect-oms/api/FHIR/R4,False,https://dxe.omshealth.com:6908/OAuth2/interface-connect-oms/api/FHIR/R4/.well-known/smart-configuration,False,False,False,False
oracle_health_2,True,False,https://fhir-myrecord-sc.cerner.com/r4/610e8cdb-2c3e-496a-b07b-c914f86e14f3/,False,https://fhir-myrecord-sc.cerner.com/r4/610e8cdb-2c3e-496a-b07b-c914f86e14f3/.well-known/smart-configuration,False,False,False,False
techsoft_inc,True,False,https://mdrfhirapi.mdronline.net/,False,https://mdrfhirapi.mdronline.net/.well-known/smart-configuration,False,False,False,False
1life_healthcare_inc_2,False,True,https://healthlake.us-east-1.amazonaws.com/datastore/f7a9bd560802a0178bfce2d9a6e66ecc/r4,False,False,False,False,False,False
agastha_inc,False,True,https://saas.agastha.com/AgAPI,False,False,False,False,False,False
athenahealth_inc_2,False,True,https://af25sandbox.fhirapi.athenahealth.com/demo-mlAPIServer/fhir/r4,False,False,False,False,False,False
brilogy_corporation,False,True,https://axeium.net/,False,False,False,False,False,False
claimpower_inc,False,True,https://fhirserver.justtest.in:9443/fhir-server/api/v4/,False,False,False,False,False,False
claimpower_inc_2,False,True,https://fhirserver.justtest.in:9443/fhir-server/api/v4/,False,False,False,False,False,False
clinicomp_intl,False,True,https://mum8.clinicomp.com:8445/fhir,False,False,False,False,False,False
commure_d_b_a_athelas,False,True,https://onc.api.staging-ehr.athelas.com,False,False,False,False,False,False
criterions_software_inc,False,True,https://fhir.healthtogo.me/fhir/r4/criterions.djaliman,False,False,False,False,False,False
dexter_solutions_inc,False,True,https://fhir.healthtogo.me/fhir/r4/ezdocs.bs,False,False,False,False,False,False
ederm_systems_llc,False,True,https://fhir.ederm.io:9443/fhir-server/api/v4/,False,False,False,False,False,False
enabledoc_llc,False,True,https://api.enablemyhealth.com/,False,False,False,False,False,False
endosoft_llc,False,True,https://fhirapi.endosoft.com/metadata,False,False,False,False,False,False
ezcaretech_co_ltd,False,True,https://portal.ezcaretech.com:30122,False,False,False,False,False,False
health_care_2000_inc,False,True,https://fhir.healthtogo.me/fhir/r4/mdvita.arturologronomd,False,False,False,False,False,False
keiser_computers_inc,False,True,https://fhir.drsdoc.com:9443/fhirserver/fhir/,False,False,False,False,False,False
mdflow_ehr_llc_dba_mdflow_systems,False,True,https://fhir.mdflow.com:8443/fhirserver/fhir/,False,False,False,False,False,False
mdland,False,True,https://hapi-fhir.mdland.net/fhir/,False,False,False,False,False,False
mdofficemanager_2,False,True,https://fhir.geesemed.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
mednet_medical_solutions,False,True,https://fhir.healthtogo.me/fhir/r4/mednetmedical.fsi,False,False,False,False,False,False
medone_healthcare_partners,False,True,https://qafhir.medonehp.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
medone_healthcare_partners_2,False,True,https://qafhir.medonehp.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
moyae_inc,False,True,https://twholmbxki.execute-api.us-east-1.amazonaws.com/prod/tenant/eactx,False,False,False,False,False,False
naphcare_inc,False,True,https://fhir.crystalpm.net:9443/fhirserver/fhir/,False,False,False,False,False,False
novomedici_llc_2,False,True,https://fhir.novoclinical.com/fhir/DEFAULT/metadata,False,False,False,False,False,False
office_practicum,False,True,https://applications.op.healthcare/,False,False,False,False,False,False
reli_med_solutions_llc,False,True,https://interface.relimedsolutions.com/fhir/r4/10018618/,False,False,False,False,False,False
sargas_pharmaceutical_adherence_and_compliance_international,False,True,https://qafhir.spacinternational.com:9443/fhirserver/fhir/,False,False,False,False,False,False
smartmd_technologies_inc,False,True,https://fhir.smartmd.com:9443/fhirserver/fhir/,False,False,False,False,False,False
strateq_health_inc,False,True,https://testfhir.strateqhealth.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
universal_ehr_inc,False,True,https://fhir.healthtogo.me/fhir/r4/universalehr.bdd,False,False,False,False,False,False
vision_infonet_inc,False,True,https://fhir.mdcare.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
zoobook_systems_llc,False,True,https://fhir.healthtogo.me/fhir/r4/zoobook.journeytowellness,False,False,False,False,False,False
abeo_solutions_inc,False,True,False,False,False,False,False,False,False
advanced_data_systems_corporation,False,False,https://fhir-service.medicscloud.com/fhir/da/adsc_va8XWe7g7ObA5m7,False,False,False,False,False,False
advanced_data_systems_corporation_2,False,False,https://fhir-service.medicscloud.com/fhir/mc/adsc_v11NxJS9hXx60FT,False,False,False,False,False,False
braintree_health,False,False,https://fhirserver.braintreemd.com:9443/fhir-server/api/v4,False,False,False,False,False,False
chartpath_llc,False,False,https://fhir-api.chartpath.com:9443/fhir-server/api/v4/,False,False,False,False,False,False
dox_emr_2,False,False,https://doxpodfhir-dmezayd2cbead2f8.centralus-01.azurewebsites.net/api/Endpoint/1145,False,False,False,False,False,False
edenlab_o,False,False,https://demo.kodjin.com/fhir/metadata,False,False,False,False,False,False
elation_health_inc,False,False,https://fhir.elationemr.com/,False,False,False,False,False,False
elekta_inc,False,False,https://prod-cus-eus2-hgv-21cc-smartonfhirgw-apim.elektacloud.com/smart-on-fhir-gateway,False,False,False,False,False,False
health_information_management_systems_llc,False,False,https://fhir-api.hmsfirst.com/r4,False,False,False,False,False,False
health_systems_technology_inc,False,False,https://portal.viewmymed.com,False,False,False,False,False,False
indian_health_service,False,False,https://ihs4dhapim.ihs.gov/dev5/bulkfhir/r4/,False,False,False,False,False,False
integra_connect_newco_llc,False,False,https://portal.minerva.integracloud.com/minerva/fhir/r4/us-core/,False,False,False,False,False,False
medpharm_services_llc,False,False,https://fhir-0300285.meditab.com/mps/fhir/R4,False,False,False,False,False,False
